State_And_County_FIPS_Code	CHSI_State_Name	CHSI_County_Name	Population_Size	Population_Density	Poverty	Age_19_Under	Age_19_64	Age_65_84	Age_85_and_Over	White	Black	Native_American	Asian	Hispanic	ALE	Health_Status	LBW	VLBW	Premature	Under_18	Over_40	Late_Care	Infant_Mortality	Unmarried	Brst_Cancer	Col_Cancer	CHD	Lung_Cancer	Suicide	No_HS_Diploma	Unemployed	Sev_Work_Disabled	Major_Depression	Recent_Drug_Use	Ecol_Rpt	Ecol_Exp	Salm_Rpt	Salm_Exp	Shig_Rpt	Shig_Exp	FluB_Rpt	FluB_Exp	HepA_Rpt	HepA_Exp	HepB_Rpt	HepB_Exp	Meas_Rpt	Meas_Exp	Pert_Rpt	Pert_Exp	CRS_Rpt	CRS_Exp	Syphilis_Rpt	Syphilis_Exp	No_Exercise	Few_Fruit_Veg	Obesity	High_Blood_Pres	Smoker	Diabetes	Uninsured	HPSA_Ind
46-13	South Dakota	Brown	34706	20.0	10.1	23.3	59.7	13.9	3.1	95.1	0.4	3.1	0.6	1.0	78.1	14.8	5.0	1.1	8.7	1.7	1.6	20.7	7.4	28.1	15.9	19.3	184.8	49.8	8.3	3298.0	704.0	593.0	1981	1271	14.0	4.0	43.0	19.0	3.0	4.0	1.0	2.0	0.0	4.0	0.0	2.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	2.0	21.9	82.3	24.9	23.7	20.3	6.7	3166.0	2
46-15	South Dakota	Brule	5187	6.0	11.5	28.0	54.9	13.4	3.7	88.9	0.4	9.8	0.5	0.5	78.8	13.9	4.7	0.5	10.1	2.6	2.4	20.9	1.7	28.4	25.8	22.7	150.2	46.9	18.7	627.0	102.0	76.0	280	189	3.0	1.0	8.0	6.0	28.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	29.7	78.9	26.1	29.2	18.6	10.2	771.0	2
46-19	South Dakota	Butte	9326	4.0	13.8	25.8	58.8	13.3	2.1	96.5	0.2	2.0	0.2	3.0	77.5	18.7	8.2	1.3	11.3	3.5	1.7	16.1	7.3	30.8	21.7	28.3	210.3	67.2	22.9	1239.0	186.0	195.0	517	339	2.0	1.0	8.0	7.0	5.0	5.0	0.0	0.0	6.0	5.0	1.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	28.1	78.1	25.4	27.5	25.0	8.0	1668.0	2
46-23	South Dakota	Charles Mix	9194	8.0	21.3	30.7	52.1	13.5	3.7	66.5	0.1	32.2	0.1	2.3	78.3	18.9	4.9	1.2	12.1	5.7	1.8	27.6	12.3	49.2	19.7	16.6	174.2	58.9	29.0	1431.0	192.0	420.0	477	323	7.0	1.0	17.0	15.0	66.0	15.0	0.0	0.0	2.0	10.0	0.0	2.0	0.0	0.0	8.0	2.0	0.0	0.0	2.0	1.0	25.1	80.5	28.7	27.5	21.2	10.1	1755.0	1
46-27	South Dakota	Clay	12995	32.0	17.7	22.8	66.8	8.6	1.7	93.1	1.0	2.7	2.3	1.1	78.3	6.9	5.1	1.0	9.8	1.4	2.3	13.0	4.9	22.2	29.6	18.2	238.7	53.7	7.1	699.0	262.0	238.0	755	723	7.0	1.0	30.0	16.0	3.0	7.0	0.0	0.0	5.0	3.0	0.0	3.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	16.3	78.3	22.8	19.9	18.5	3.9	1381.0	2
46-29	South Dakota	Codington	26010	38.0	10.4	25.4	59.9	12.3	2.4	96.4	0.2	2.1	0.4	1.1	78.6	12.1	7.2	0.7	11.3	2.6	1.5	12.1	3.4	28.6	30.2	19.4	167.4	49.8	11.5	2536.0	599.0	315.0	1444	919	6.0	4.0	16.0	16.0	1.0	3.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	23.8	82.1	23.0	21.7	23.8	5.0	1959.0	2
46-35	South Dakota	Davison	18777	43.0	10.8	25.2	59.1	12.6	3.0	96.2	0.4	2.4	0.5	1.7	78.8	11.6	6.7	0.8	12.3	2.5	1.9	10.7	7.2	28.4	24.7	24.9	163.7	49.3	11.6	1972.0	368.0	351.0	1047	698	12.0	2.0	36.0	24.0	10.0	4.0	0.0	0.0	1.0	7.0	0.0	2.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	25.5	82.1	20.2	21.4	21.8	6.9	1498.0	2
46-47	South Dakota	Fall River	7355	4.0	14.1	20.6	56.2	19.9	3.3	91.0	0.5	6.0	0.3	2.1	77.6	18.1	7.2	1.0	10.3	7.8	2.0	28.4	3.2	38.8	29.9	17.8	223.2	58.1	26.2	921.0	157.0	336.0	434	257	1.0	2.0	18.0	8.0	7.0	1.0	0.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	22.8	77.9	25.0	34.4	19.7	10.9	1097.0	2
46-65	South Dakota	Hughes	16875	23.0	9.9	25.6	60.9	11.1	2.3	86.8	0.3	10.9	0.6	1.8	78.0	11.0	5.6	0.7	10.2	3.2	1.8	15.3	6.3	31.1	24.3	22.4	142.1	45.4	22.2	1187.0	327.0	256.0	934	583	16.0	5.0	21.0	20.0	244.0	15.0	0.0	0.0	1.0	7.0	0.0	2.0	2.0	2.0	1.0	5.0	0.0	0.0	1.0	0.0	19.7	80.3	23.9	27.7	17.3	6.8	1776.0	2
46-79	South Dakota	Lake	11039	20.0	10.5	22.6	60.9	13.4	3.2	97.7	0.3	0.9	1.0	1.1	79.2	14.4	6.0	1.0	9.4	2.2	1.9	15.5	4.8	22.7	17.1	19.5	171.1	48.9	9.5	1011.0	256.0	202.0	639	461	8.0	2.0	10.0	12.0	2.0	3.0	0.0	0.0	1.0	4.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	25.6	83.7	23.5	25.1	22.5	5.6	751.0	2
46-81	South Dakota	Lawrence	22395	28.0	11.9	22.4	62.0	13.0	2.6	95.9	0.4	2.3	0.5	2.3	79.0	10.9	6.8	1.2	10.1	2.8	2.0	13.8	7.2	30.9	24.6	20.3	132.2	48.8	18.5	1850.0	455.0	510.0	1299	900	3.0	2.0	20.0	31.0	3.0	13.0	0.0	0.0	11.0	9.0	1.0	4.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	2.0	17.0	78.1	14.5	23.4	20.5	6.2	2543.0	2
46-83	South Dakota	Lincoln	33381	58.0	4.4	26.4	65.8	6.3	1.4	96.8	0.6	0.6	0.9	1.0	78.5	6.6	6.0	1.1	9.6	1.6	1.5	10.9	5.0	14.9	38.1	22.1	171.9	41.0	7.6	2245.0	466.0	419.0	1829	1263	11.0	7.0	21.0	27.0	3.0	20.0	0.0	0.0	1.0	9.0	1.0	2.0	0.0	2.0	1.0	7.0	0.0	0.0	0.0	0.0	19.8	83.9	18.9	18.7	20.6	4.3	1873.0	1
46-93	South Dakota	Meade	24623	7.0	10.1	27.3	62.0	9.2	1.5	93.1	1.7	2.1	0.8	3.4	77.5	12.6	6.0	0.8	9.6	3.0	1.3	17.7	7.6	19.1	20.1	17.9	145.2	53.1	18.4	1933.0	501.0	464.0	1337	889	5.0	7.0	26.0	27.0	20.0	10.0	0.0	0.0	5.0	15.0	1.0	5.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	20.5	83.2	21.5	26.3	22.3	5.0	3268.0	2
46-99	South Dakota	Minnehaha	160087	198.0	9.7	26.1	62.4	9.7	1.8	93.4	2.0	2.2	1.0	3.1	78.5	9.7	6.9	1.0	10.1	2.4	1.7	22.5	5.4	30.8	22.1	17.2	143.8	55.5	16.0	12091.0	3275.0	1590.0	8810	5641	20.0	9.0	82.0	55.0	13.0	18.0	0.0	5.0	2.0	9.0	3.0	5.0	0.0	0.0	5.0	18.0	0.0	0.0	2.0	5.0	20.0	82.1	21.7	22.6	22.3	5.3	12120.0	2
46-103	South Dakota	Pennington	93580	34.0	13.1	26.2	61.2	10.9	1.8	87.3	1.0	8.2	0.8	2.8	77.6	12.0	6.7	1.1	10.9	4.0	1.4	20.8	8.4	39.9	23.3	17.7	156.9	54.6	12.0	7406.0	1951.0	2072.0	5145	3361	9.0	18.0	41.0	63.0	162.0	31.0	0.0	0.0	3.0	13.0	0.0	13.0	0.0	0.0	5.0	9.0	0.0	0.0	1.0	4.0	20.2	77.8	19.0	23.8	23.2	5.4	11348.0	2
46-109	South Dakota	Roberts	10044	9.0	18.0	28.5	55.3	13.6	2.6	65.7	0.1	32.4	0.2	1.0	76.8	16.1	5.4	1.3	12.8	5.9	1.5	35.0	8.2	49.2	21.4	27.0	265.6	52.3	15.9	1540.0	250.0	172.0	537	361	1.0	1.0	28.0	16.0	43.0	16.0	0.0	0.0	5.0	11.0	1.0	2.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	1.0	31.1	80.1	26.9	30.7	27.6	9.0	1910.0	2
46-135	South Dakota	Yankton	21718	42.0	11.6	23.9	61.3	12.0	2.8	95.8	1.5	1.6	0.5	2.6	78.5	11.6	5.4	1.0	9.3	2.5	2.4	11.1	7.1	27.3	26.7	20.8	173.8	45.5	11.8	2041.0	433.0	411.0	1231	781	14.0	2.0	38.0	28.0	5.0	4.0	1.0	0.0	8.0	9.0	1.0	2.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	21.3	76.4	23.0	26.2	21.1	7.4	1768.0	2
47-1	Tennessee	Anderson	72430	215.0	13.1	22.5	61.1	14.1	2.2	93.4	3.9	0.3	1.1	1.4	76.3	28.4	7.7	1.7	12.5	4.6	1.8	11.5	6.5	29.9	21.7	19.0	177.2	69.7	14.0	10767.0	1796.0	3017.0	4705	3696	2.0	7.0	32.0	47.0	8.0	11.0	0.0	4.0	6.0	7.0	27.0	7.0	0.0	0.0	2.0	11.0	0.0	0.0	0.0	4.0	32.6	71.2	25.3	34.7	25.4	12.4	7393.0	2
47-9	Tennessee	Blount	115535	207.0	10.3	22.5	63.3	12.5	1.7	94.9	2.9	0.3	1.0	1.4	76.4	18.8	8.2	1.7	14.0	3.8	1.7	11.5	9.3	27.7	28.1	14.4	179.6	66.8	16.8	17408.0	2687.0	3306.0	7509	6000	3.0	3.0	46.0	43.0	13.0	13.0	0.0	3.0	9.0	7.0	12.0	7.0	0.0	0.0	7.0	10.0	0.0	0.0	2.0	7.0	28.5	63.3	28.2	31.0	28.5	8.7	10323.0	2
47-11	Tennessee	Bradley	92092	280.0	12.5	24.0	63.2	11.6	1.2	93.6	4.2	0.3	0.8	2.9	75.4	18.9	8.4	1.1	13.9	4.3	1.1	19.6	7.6	28.2	30.2	16.5	246.9	62.0	11.6	16557.0	2441.0	2970.0	5878	4876	8.0	9.0	55.0	67.0	15.0	18.0	4.0	4.0	15.0	9.0	7.0	9.0	0.0	0.0	2.0	18.0	0.0	0.0	1.0	0.0	31.6	77.2	28.9	30.9	20.4	10.3	10696.0	2
47-19	Tennessee	Carter	58865	173.0	16.6	20.6	64.5	13.2	1.7	97.2	1.6	0.2	0.3	1.2	75.5	26.9	9.7	1.8	12.8	4.7	0.9	14.5	9.1	30.4	29.6	21.6	227.5	62.8	12.1	12975.0	1637.0	3301.0	3917	3095	0.0	3.0	12.0	40.0	0.0	20.0	1.0	3.0	2.0	9.0	6.0	6.0	0.0	0.0	1.0	3.0	0.0	0.0	3.0	3.0	40.9	65.7	29.0	32.0	28.3	12.1	7403.0	2
47-31	Tennessee	Coffee	50869	119.0	13.2	24.6	60.2	13.6	1.6	94.1	3.7	0.3	0.9	3.2	75.4	18.2	9.2	1.3	14.4	4.5	1.0	25.8	9.2	32.9	32.9	23.2	233.1	68.9	17.7	9113.0	1377.0	1656.0	3221	2606	0.0	5.0	30.0	29.0	4.0	5.0	5.0	2.0	2.0	5.0	8.0	5.0	0.0	0.0	5.0	7.0	0.0	0.0	2.0	2.0	33.9	74.4	21.4	36.7	22.6	9.5	6406.0	2
47-35	Tennessee	Cumberland	51346	75.0	14.1	20.4	56.5	21.0	2.1	98.4	0.4	0.2	0.3	1.3	76.9	28.2	9.2	0.9	14.9	5.4	1.1	16.4	4.4	27.1	16.1	21.1	234.1	55.5	17.5	10297.0	1417.0	2182.0	3419	2592	1.0	2.0	9.0	38.0	1.0	12.0	2.0	0.0	2.0	5.0	4.0	5.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	2.0	28.5	71.8	28.7	34.4	24.9	7.5	6427.0	2
47-37	Tennessee	Davidson	575261	1145.0	13.5	24.6	64.2	9.7	1.5	67.8	27.5	0.3	2.9	6.5	74.8	14.8	9.3	1.6	13.1	3.8	2.2	14.0	8.7	40.6	30.7	19.4	207.4	72.2	13.7	71487.0	14115.0	12465.0	36379	29611	9.0	17.0	185.0	239.0	33.0	239.0	16.0	17.0	75.0	85.0	75.0	68.0	0.0	0.0	29.0	51.0	0.0	0.0	123.0	103.0	27.9	69.6	23.4	27.0	22.4	7.5	67956.0	2
47-45	Tennessee	Dyer	37829	74.0	15.3	25.2	61.5	11.6	1.7	84.6	13.9	0.2	0.6	1.9	73.0	26.9	9.9	1.9	13.3	6.4	0.8	26.4	12.0	41.5	25.0	19.3	304.8	65.2	15.0	8522.0	1084.0	1332.0	2374	1957	3.0	2.0	37.0	30.0	8.0	9.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	2.0	33.1	76.5	29.4	38.9	32.8	9.9	4966.0	2
47-51	Tennessee	Franklin	41003	74.0	12.5	23.1	61.6	13.5	1.8	92.9	5.5	0.2	0.6	1.9	75.9	17.3	7.6	1.3	13.1	6.1	1.2	18.9	3.4	30.3	19.7	18.0	207.1	73.2	17.3	7219.0	1091.0	1426.0	2651	2237	5.0	4.0	27.0	24.0	7.0	4.0	0.0	2.0	1.0	4.0	1.0	4.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	2.0	35.8	78.4	24.6	37.1	36.3	5.1	4793.0	2
47-53	Tennessee	Gibson	48148	80.0	13.7	23.7	59.2	14.8	2.3	79.3	19.5	0.2	0.3	1.4	73.4	22.7	9.3	2.1	14.1	6.5	0.9	20.8	13.2	41.5	29.2	21.1	267.0	72.9	19.4	9712.0	1776.0	1734.0	3082	2440	2.0	2.0	28.0	38.0	0.0	12.0	0.0	0.0	1.0	5.0	7.0	5.0	0.0	0.0	4.0	2.0	0.0	0.0	6.0	2.0	38.2	77.4	28.6	36.6	34.9	7.3	5725.0	2
47-59	Tennessee	Greene	65318	105.0	14.1	22.0	62.4	14.0	1.6	96.8	2.1	0.2	0.3	1.6	74.2	24.2	8.2	1.4	12.8	5.4	1.2	12.5	9.0	29.4	24.4	18.3	256.8	73.4	12.9	13990.0	2740.0	2918.0	4272	3371	10.0	3.0	40.0	54.0	3.0	19.0	2.0	0.0	4.0	6.0	3.0	3.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	6.0	43.2	71.1	29.3	33.2	27.3	10.6	7814.0	2
47-63	Tennessee	Hamblen	59898	372.0	13.9	23.7	62.4	12.6	1.3	93.7	4.1	0.3	1.0	9.2	74.9	27.1	7.7	0.9	12.2	5.8	1.0	21.0	5.3	35.3	22.2	25.1	228.3	76.4	12.0	12685.0	1745.0	3985.0	3829	3032	1.0	6.0	22.0	44.0	75.0	12.0	1.0	3.0	7.0	6.0	20.0	6.0	0.0	0.0	5.0	12.0	0.0	0.0	1.0	0.0	41.6	71.4	25.9	32.3	26.6	13.3	7559.0	2
47-65	Tennessee	Hamilton	310935	573.0	13.3	23.6	62.3	12.3	1.8	76.4	20.6	0.3	1.6	2.3	75.4	17.3	11.6	1.7	18.2	5.0	1.6	15.9	10.1	38.5	28.8	20.4	201.1	63.4	11.0	40725.0	7598.0	7092.0	19950	16374	3.0	9.0	184.0	130.0	9.0	56.0	11.0	9.0	31.0	28.0	34.0	19.0	0.0	0.0	0.0	19.0	0.0	0.0	13.0	9.0	27.3	67.4	25.2	27.0	22.0	8.6	35600.0	2
47-73	Tennessee	Hawkins	56196	115.0	14.1	22.5	63.2	12.7	1.6	97.4	1.7	0.1	0.3	0.8	75.6	24.8	8.3	1.5	12.4	4.2	1.0	12.6	7.4	25.3	26.3	18.5	261.3	72.4	14.6	11775.0	1555.0	2529.0	3647	2824	2.0	3.0	26.0	38.0	4.0	11.0	3.0	0.0	6.0	5.0	10.0	5.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	3.0	42.1	70.3	18.3	27.0	24.6	10.1	6274.0	2
47-93	Tennessee	Knox	404972	796.0	12.7	23.3	64.1	11.1	1.5	88.2	8.7	0.3	1.6	1.7	76.0	15.1	8.6	1.3	13.8	3.7	2.0	13.4	6.1	28.5	26.0	17.9	188.3	63.6	12.2	47479.0	8894.0	15426.0	26096	21956	13.0	12.0	160.0	165.0	153.0	71.0	5.0	12.0	68.0	35.0	31.0	24.0	0.0	0.0	28.0	24.0	0.0	0.0	13.0	12.0	25.6	69.3	22.4	25.7	23.5	9.0	38623.0	2
47-99	Tennessee	Lawrence	41101	67.0	14.4	25.7	59.2	13.2	1.9	97.2	1.6	0.3	0.3	1.3	74.8	31.2	6.8	0.8	10.7	3.4	1.5	22.4	5.9	24.6	23.1	16.6	211.1	77.0	13.9	9465.0	1763.0	1579.0	2564	2102	0.0	4.0	17.0	24.0	0.0	4.0	0.0	0.0	3.0	4.0	6.0	4.0	0.0	0.0	17.0	6.0	0.0	0.0	5.0	2.0	37.3	71.4	32.7	34.9	34.7	13.3	5012.0	2
47-103	Tennessee	Lincoln	32392	57.0	13.2	23.1	61.1	14.0	1.8	91.1	6.9	0.5	0.4	1.8	74.1	16.1	8.9	1.7	14.0	4.9	1.6	13.7	7.8	28.3	22.4	23.6	266.4	72.4	14.2	6802.0	786.0	1146.0	2091	1678	4.0	3.0	13.0	19.0	8.0	3.0	0.0	0.0	3.0	3.0	2.0	3.0	0.0	0.0	4.0	5.0	0.0	0.0	1.0	2.0	39.4	75.6	31.7	34.0	31.3	8.4	3681.0	2
47-105	Tennessee	Loudon	43387	190.0	10.4	21.6	60.2	16.6	1.7	97.2	1.3	0.3	0.3	3.4	76.0	18.6	7.3	1.6	13.5	4.6	1.5	15.5	8.6	25.6	23.9	16.6	235.7	68.4	11.7	7593.0	968.0	1490.0	2849	2180	1.0	4.0	32.0	24.0	0.0	4.0	0.0	2.0	16.0	4.0	6.0	4.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	2.0	27.5	72.8	25.6	26.7	25.9	13.0	4403.0	2
47-107	Tennessee	McMinn	51327	119.0	13.8	23.4	62.0	13.0	1.6	93.5	4.5	0.3	0.7	2.3	75.5	26.8	8.6	1.4	12.7	5.2	0.9	18.9	4.6	29.3	24.2	20.5	223.9	69.4	8.0	10871.0	1454.0	2087.0	3296	2642	2.0	2.0	29.0	35.0	3.0	10.0	1.0	0.0	2.0	5.0	1.0	5.0	0.0	0.0	4.0	2.0	0.0	0.0	1.0	2.0	33.6	67.8	24.7	38.7	27.2	10.1	6558.0	2
47-113	Tennessee	Madison	94916	170.0	14.0	26.6	61.3	10.4	1.7	63.9	34.3	0.2	0.8	2.3	75.0	21.6	10.1	2.1	13.8	5.3	1.5	18.8	11.4	42.9	24.2	20.1	195.9	56.8	10.3	13000.0	2598.0	2366.0	5869	5046	4.0	5.0	66.0	79.0	20.0	28.0	1.0	0.0	5.0	9.0	12.0	5.0	0.0	0.0	1.0	5.0	0.0	0.0	92.0	9.0	30.3	68.6	30.3	28.1	19.5	7.4	11841.0	2
47-119	Tennessee	Maury	76292	124.0	11.6	25.5	62.7	10.5	1.3	84.8	13.3	0.4	0.6	4.2	75.1	21.5	8.3	1.4	12.3	4.7	1.2	21.6	7.2	38.3	28.0	20.5	208.6	79.3	14.8	11278.0	2133.0	2347.0	4782	3947	2.0	7.0	80.0	53.0	6.0	14.0	5.0	4.0	8.0	7.0	3.0	7.0	0.0	0.0	6.0	14.0	0.0	0.0	4.0	0.0	30.7	68.0	25.8	23.8	26.7	8.0	8490.0	2
47-125	Tennessee	Montgomery	147202	273.0	12.3	29.6	62.3	7.3	0.8	74.4	20.0	0.5	2.2	5.2	75.7	12.4	7.9	1.5	11.3	2.9	0.9	19.6	8.7	28.8	25.3	19.8	189.9	74.6	13.1	14086.0	3233.0	3309.0	8729	7832	1.0	4.0	35.0	91.0	1.0	45.0	2.0	4.0	3.0	12.0	1.0	8.0	0.0	0.0	9.0	8.0	0.0	0.0	8.0	4.0	24.7	68.3	20.0	25.2	27.1	6.6	17192.0	2
47-131	Tennessee	Obion	32213	59.0	12.8	23.3	61.0	13.7	2.0	88.9	10.2	0.1	0.3	3.2	73.9	23.3	9.1	1.5	13.1	4.4	0.8	17.2	8.6	32.7	16.0	27.1	298.9	69.2	10.7	6499.0	946.0	1210.0	2069	1623	2.0	3.0	15.0	19.0	4.0	3.0	0.0	0.0	3.0	3.0	2.0	3.0	0.0	0.0	3.0	5.0	0.0	0.0	1.0	2.0	41.9	69.8	27.5	37.2	29.6	4.3	4023.0	2
47-141	Tennessee	Putnam	66580	166.0	14.2	23.6	62.7	12.0	1.6	95.9	1.9	0.3	1.2	4.4	75.8	15.6	8.1	1.5	13.0	3.9	1.2	20.8	7.4	29.3	32.1	17.9	219.0	74.3	13.6	11717.0	1646.0	2382.0	4277	3832	0.0	6.0	40.0	47.0	19.0	13.0	1.0	3.0	2.0	6.0	5.0	6.0	0.0	0.0	1.0	13.0	0.0	0.0	0.0	0.0	26.2	69.9	20.1	27.2	28.9	6.6	8159.0	2
47-145	Tennessee	Roane	52889	147.0	13.2	21.5	61.8	15.0	1.7	95.2	2.9	0.2	0.5	0.9	75.3	24.5	8.8	1.2	12.8	4.2	1.3	12.3	6.0	27.8	25.3	17.4	227.0	78.2	17.3	9545.0	1500.0	2663.0	3478	2678	1.0	3.0	18.0	42.0	2.0	13.0	0.0	0.0	5.0	5.0	11.0	5.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	3.0	34.9	75.7	25.5	36.4	23.9	10.1	5454.0	2
47-147	Tennessee	Robertson	60379	127.0	9.7	25.9	63.0	10.0	1.1	90.3	8.3	0.3	0.4	5.2	74.8	15.2	7.5	1.1	12.1	4.6	1.2	13.5	4.0	30.0	22.5	18.0	255.6	72.6	13.5	10080.0	1468.0	1467.0	3757	3123	5.0	8.0	27.0	39.0	9.0	17.0	6.0	3.0	9.0	6.0	27.0	3.0	0.0	0.0	1.0	17.0	0.0	0.0	7.0	0.0	32.8	65.4	28.1	22.6	24.6	7.8	6110.0	2
47-149	Tennessee	Rutherford	218292	353.0	9.2	26.6	65.6	7.0	0.8	84.6	11.3	0.3	2.7	4.8	76.2	15.0	8.8	1.5	15.0	2.6	1.5	10.5	6.4	28.5	27.1	18.0	233.2	67.6	11.8	24777.0	4535.0	4119.0	13483	12149	9.0	12.0	67.0	76.0	2.0	23.0	4.0	6.0	11.0	12.0	0.0	6.0	0.0	0.0	5.0	23.0	1.0	0.0	2.0	0.0	26.6	68.4	25.1	26.9	24.6	7.3	19275.0	2
47-155	Tennessee	Sevier	79282	134.0	12.4	22.6	63.6	12.5	1.3	97.5	0.8	0.3	0.6	1.7	76.1	21.9	8.4	1.3	14.4	4.4	1.4	9.4	7.1	28.6	27.2	18.9	285.5	66.2	11.4	14176.0	2682.0	2743.0	5145	4035	1.0	7.0	39.0	55.0	27.0	15.0	0.0	4.0	6.0	7.0	11.0	7.0	0.0	0.0	9.0	15.0	0.0	0.0	0.0	0.0	30.9	71.1	30.5	27.3	28.5	11.7	10677.0	2
47-157	Tennessee	Shelby	909035	1205.0	16.6	28.4	61.8	8.6	1.2	45.6	51.3	0.2	2.0	3.4	73.2	15.6	10.9	2.6	15.3	5.9	1.8	26.1	14.0	53.3	31.0	25.9	252.4	60.2	9.9	109960.0	27724.0	19155.0	54835	47598	9.0	27.0	514.0	379.0	264.0	379.0	36.0	27.0	124.0	135.0	275.0	108.0	0.0	0.0	19.0	81.0	0.0	0.0	373.0	162.0	32.0	72.1	27.8	28.6	21.3	7.7	135915.0	2
47-163	Tennessee	Sullivan	152716	370.0	12.8	21.5	61.8	14.8	1.8	96.5	2.1	0.2	0.5	0.8	75.8	22.4	8.8	1.7	12.4	4.2	1.7	15.9	7.1	28.4	26.6	22.0	203.1	74.1	12.7	26586.0	3767.0	5019.0	10041	7680	4.0	5.0	45.0	60.0	8.0	18.0	10.0	5.0	4.0	9.0	8.0	9.0	0.0	0.0	9.0	14.0	0.0	0.0	2.0	9.0	33.7	65.0	25.0	36.4	23.8	11.9	16357.0	2
47-165	Tennessee	Sumner	145009	274.0	9.5	25.1	63.7	10.0	1.2	91.3	6.5	0.3	0.9	2.4	76.4	15.7	7.7	1.1	11.7	3.3	1.8	8.7	6.6	29.6	24.6	17.5	203.0	69.4	11.3	19697.0	3326.0	4002.0	9126	7535	6.0	8.0	54.0	53.0	1.0	16.0	4.0	4.0	10.0	8.0	4.0	4.0	0.0	0.0	7.0	16.0	0.0	0.0	8.0	0.0	28.9	69.1	21.8	24.6	28.4	9.1	13942.0	2
47-167	Tennessee	Tipton	55998	122.0	11.5	26.8	62.9	9.3	1.0	79.1	19.1	0.4	0.5	1.6	74.2	21.1	10.8	2.4	15.7	5.9	1.2	12.6	12.5	39.5	30.8	24.3	268.3	73.6	9.0	9182.0	1682.0	1427.0	3453	3003	0.0	3.0	35.0	45.0	4.0	18.0	4.0	0.0	0.0	5.0	1.0	5.0	0.0	0.0	1.0	8.0	0.0	0.0	18.0	5.0	40.5	78.0	30.6	32.5	36.8	9.4	6457.0	2
47-179	Tennessee	Washington	112507	345.0	13.6	22.1	63.6	12.7	1.7	93.8	4.0	0.3	0.9	1.8	75.5	23.2	8.8	1.8	11.9	3.2	1.4	13.9	10.8	31.4	21.9	19.2	231.6	61.9	13.4	17686.0	2815.0	4105.0	7351	5986	2.0	3.0	28.0	42.0	2.0	13.0	0.0	3.0	9.0	7.0	2.0	7.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	7.0	34.5	74.1	21.3	27.8	27.6	8.1	12153.0	2
47-187	Tennessee	Williamson	153595	264.0	5.1	26.4	65.0	7.8	0.8	92.1	5.0	0.2	2.0	3.4	78.8	7.9	6.2	0.9	11.1	1.2	3.5	4.0	4.2	11.6	17.6	19.5	178.2	52.7	6.6	9935.0	2730.0	3619.0	9512	8087	6.0	8.0	51.0	53.0	5.0	16.0	2.0	4.0	14.0	8.0	0.0	4.0	0.0	0.0	6.0	16.0	0.0	0.0	2.0	0.0	17.8	67.2	15.2	20.2	17.2	5.6	11660.0	2
47-189	Tennessee	Wilson	100508	176.0	7.9	25.2	64.6	9.1	1.0	91.4	6.8	0.3	0.7	2.1	75.8	15.9	8.8	1.1	14.1	3.5	1.9	10.1	5.3	26.7	28.0	22.7	189.6	60.4	14.6	12778.0	2330.0	2647.0	6318	5251	8.0	14.0	89.0	64.0	45.0	27.0	10.0	5.0	5.0	9.0	6.0	5.0	0.0	0.0	0.0	27.0	0.0	0.0	6.0	0.0	22.6	71.6	24.0	27.5	29.1	7.1	8813.0	2
48-27	Texas	Bell	256057	242.0	14.8	33.0	57.8	8.1	1.2	71.0	21.5	0.9	3.4	18.3	76.7	16.7	8.1	1.6	19.7	3.4	0.9	9.4	7.5	27.3	28.2	19.9	213.4	65.8	11.5	22934.0	5907.0	4137.0	12343	10598	2.0	7.0	152.0	118.0	184.0	73.0	0.0	0.0	84.0	22.0	19.0	29.0	0.0	0.0	38.0	29.0	0.0	0.0	5.0	15.0	27.3	76.4	25.3	20.0	31.0	7.9	40668.0	2
